BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Title,Description,RDataClass,DispatchClass,ResourceName
3.4,MicrosporidiaDB-28_Slophii42_110,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/Slophii42_110/gff/data/MicrosporidiaDB-28_Slophii42_110.gff,28,Spraguea lophii 42_110,1358809,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Spraguea lophii 42_110,MicrosporidiaDB 28 annotations for Spraguea lophii 42_110,OrgDb,SQLiteFile,MicrosporidiaDB-28_Slophii42_110.rda
3.4,PiroplasmaDB-28_TannulataAnkara,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/TannulataAnkara/gff/data/PiroplasmaDB-28_TannulataAnkara.gff,28,Theileria annulata strain Ankara,353154,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Theileria annulata strain Ankara,PiroplasmaDB 28 annotations for Theileria annulata strain Ankara,OrgDb,SQLiteFile,PiroplasmaDB-28_TannulataAnkara.rda
3.4,TriTrypDB-28_TbruceiTREU927,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TbruceiTREU927/gff/data/TriTrypDB-28_TbruceiTREU927.gff,28,Trypanosoma brucei TREU927,185431,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma brucei TREU927,TriTrypDB 28 annotations for Trypanosoma brucei TREU927,OrgDb,SQLiteFile,TriTrypDB-28_TbruceiTREU927.rda
3.4,TriTrypDB-28_TbruceigambienseDAL972,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TbruceigambienseDAL972/gff/data/TriTrypDB-28_TbruceigambienseDAL972.gff,28,Trypanosoma brucei gambiense DAL972,679716,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma brucei gambiense DAL972,TriTrypDB 28 annotations for Trypanosoma brucei gambiense DAL972,OrgDb,SQLiteFile,TriTrypDB-28_TbruceigambienseDAL972.rda
3.4,TriTrypDB-28_TcongolenseIL3000,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcongolenseIL3000/gff/data/TriTrypDB-28_TcongolenseIL3000.gff,28,Trypanosoma congolense IL3000,1068625,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma congolense IL3000,TriTrypDB 28 annotations for Trypanosoma congolense IL3000,OrgDb,SQLiteFile,TriTrypDB-28_TcongolenseIL3000.rda
3.4,TriTrypDB-28_TcruziCLBrener,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrener/gff/data/TriTrypDB-28_TcruziCLBrener.gff,28,Trypanosoma cruzi strain CL Brener,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma cruzi strain CL Brener,TriTrypDB 28 annotations for Trypanosoma cruzi strain CL Brener,OrgDb,SQLiteFile,TriTrypDB-28_TcruziCLBrener.rda
3.4,TriTrypDB-28_TcruziCLBrenerEsmeraldo-like,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrenerEsmeraldo-like/gff/data/TriTrypDB-28_TcruziCLBrenerEsmeraldo-like.gff,28,Trypanosoma cruzi CL Brener Esmeraldo-like,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma cruzi CL Brener Esmeraldo-like,TriTrypDB 28 annotations for Trypanosoma cruzi CL Brener Esmeraldo-like,OrgDb,SQLiteFile,TriTrypDB-28_TcruziCLBrenerEsmeraldo-like.rda
3.4,TriTrypDB-28_TcruziCLBrenerNon-Esmeraldo-like,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrenerNon-Esmeraldo-like/gff/data/TriTrypDB-28_TcruziCLBrenerNon-Esmeraldo-like.gff,28,Trypanosoma cruzi CL Brener Non-Esmeraldo-like,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma cruzi CL Brener Non-Esmeraldo-like,TriTrypDB 28 annotations for Trypanosoma cruzi CL Brener Non-Esmeraldo-like,OrgDb,SQLiteFile,TriTrypDB-28_TcruziCLBrenerNon-Esmeraldo-like.rda
3.4,TriTrypDB-28_TcruziDm28c,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziDm28c/gff/data/TriTrypDB-28_TcruziDm28c.gff,28,Trypanosoma cruzi Dm28c,1416333,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma cruzi Dm28c,TriTrypDB 28 annotations for Trypanosoma cruzi Dm28c,OrgDb,SQLiteFile,TriTrypDB-28_TcruziDm28c.rda
3.4,ToxoDB-28_TgondiiGT1,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiGT1/gff/data/ToxoDB-28_TgondiiGT1.gff,28,Toxoplasma gondii GT1,507601,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Toxoplasma gondii GT1,ToxoDB 28 annotations for Toxoplasma gondii GT1,OrgDb,SQLiteFile,ToxoDB-28_TgondiiGT1.rda
3.4,ToxoDB-28_TgondiiME49,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiME49/gff/data/ToxoDB-28_TgondiiME49.gff,28,Toxoplasma gondii ME49,508771,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Toxoplasma gondii ME49,ToxoDB 28 annotations for Toxoplasma gondii ME49,OrgDb,SQLiteFile,ToxoDB-28_TgondiiME49.rda
3.4,ToxoDB-28_TgondiiRH,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiRH/gff/data/ToxoDB-28_TgondiiRH.gff,28,Toxoplasma gondii RH,383379,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Toxoplasma gondii RH,ToxoDB 28 annotations for Toxoplasma gondii RH,OrgDb,SQLiteFile,ToxoDB-28_TgondiiRH.rda
3.4,ToxoDB-28_TgondiiVEG,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiVEG/gff/data/ToxoDB-28_TgondiiVEG.gff,28,Toxoplasma gondii VEG,432359,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Toxoplasma gondii VEG,ToxoDB 28 annotations for Toxoplasma gondii VEG,OrgDb,SQLiteFile,ToxoDB-28_TgondiiVEG.rda
3.4,PiroplasmaDB-28_TorientalisShintoku,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/TorientalisShintoku/gff/data/PiroplasmaDB-28_TorientalisShintoku.gff,28,Theileria orientalis strain Shintoku,869250,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Theileria orientalis strain Shintoku,PiroplasmaDB 28 annotations for Theileria orientalis strain Shintoku,OrgDb,SQLiteFile,PiroplasmaDB-28_TorientalisShintoku.rda
3.4,PiroplasmaDB-28_TparvaMuguga,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/TparvaMuguga/gff/data/PiroplasmaDB-28_TparvaMuguga.gff,28,Theileria parva strain Muguga,333668,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Theileria parva strain Muguga,PiroplasmaDB 28 annotations for Theileria parva strain Muguga,OrgDb,SQLiteFile,PiroplasmaDB-28_TparvaMuguga.rda
3.4,TriTrypDB-28_TrangeliSC58,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TrangeliSC58/gff/data/TriTrypDB-28_TrangeliSC58.gff,28,Trypanosoma rangeli SC58,429131,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma rangeli SC58,TriTrypDB 28 annotations for Trypanosoma rangeli SC58,OrgDb,SQLiteFile,TriTrypDB-28_TrangeliSC58.rda
3.4,TrichDB-28_TvaginalisG3,GFF,http://TrichDB.org/common/downloads/Current_Release/TvaginalisG3/gff/data/TrichDB-28_TvaginalisG3.gff,28,Trichomonas vaginalis G3,412133,TRUE,TrichDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trichomonas vaginalis G3,TrichDB 28 annotations for Trichomonas vaginalis G3,OrgDb,SQLiteFile,TrichDB-28_TvaginalisG3.rda
3.4,TriTrypDB-28_TvivaxY486,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TvivaxY486/gff/data/TriTrypDB-28_TvivaxY486.gff,28,Trypanosoma vivax Y486,1055687,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Trypanosoma vivax Y486,TriTrypDB 28 annotations for Trypanosoma vivax Y486,OrgDb,SQLiteFile,TriTrypDB-28_TvivaxY486.rda
3.4,CryptoDB-28_VbrassicaformisCCMP3155,GFF,http://CryptoDB.org/common/downloads/Current_Release/VbrassicaformisCCMP3155/gff/data/CryptoDB-28_VbrassicaformisCCMP3155.gff,28,Vitrella brassicaformis CCMP3155,1169540,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Vitrella brassicaformis CCMP3155,CryptoDB 28 annotations for Vitrella brassicaformis CCMP3155,OrgDb,SQLiteFile,CryptoDB-28_VbrassicaformisCCMP3155.rda
3.4,MicrosporidiaDB-28_VcorneaeATCC50505,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/VcorneaeATCC50505/gff/data/MicrosporidiaDB-28_VcorneaeATCC50505.gff,28,Vittaforma corneae ATCC 50505,993615,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Vittaforma corneae ATCC 50505,MicrosporidiaDB 28 annotations for Vittaforma corneae ATCC 50505,OrgDb,SQLiteFile,MicrosporidiaDB-28_VcorneaeATCC50505.rda
3.4,MicrosporidiaDB-28_Vculicisfloridensis,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/Vculicisfloridensis/gff/data/MicrosporidiaDB-28_Vculicisfloridensis.gff,28,Vavraia culicis floridensis,948595,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Vavraia culicis floridensis,MicrosporidiaDB 28 annotations for Vavraia culicis floridensis,OrgDb,SQLiteFile,MicrosporidiaDB-28_Vculicisfloridensis.rda
