BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,FungiDB-42_MoryzaeBR32,15000,12867,GFF,http://FungiDB.org/common/downloads/release-42/MoryzaeBR32/gff/data/FungiDB-42_MoryzaeBR32.gff,42,Magnaporthe oryzae BR32,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Magnaporthe oryzae BR32,FungiDB 42 annotations for Magnaporthe oryzae BR32,OrgDb,SQLiteFile,org.Magnaporthe_oryzae_BR32.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Magnaporthe_oryzae_BR32.fungi.db.sqlite
3.9,FungiDB-42_MglobosaCBS7966,4369,3887,GFF,http://FungiDB.org/common/downloads/release-42/MglobosaCBS7966/gff/data/FungiDB-42_MglobosaCBS7966.gff,42,Malassezia globosa CBS 7966,425265,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Malassezia globosa CBS 7966,FungiDB 42 annotations for Malassezia globosa CBS 7966,OrgDb,SQLiteFile,org.Malassezia_globosa_CBS_7966.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Malassezia_globosa_CBS_7966.fungi.db.sqlite
3.9,FungiDB-42_Mlarici-populina98AG31,16615,13969,GFF,http://FungiDB.org/common/downloads/release-42/Mlarici-populina98AG31/gff/data/FungiDB-42_Mlarici-populina98AG31.gff,42,Melampsora larici-populina 98AG31,747676,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Melampsora larici-populina 98AG31,FungiDB 42 annotations for Melampsora larici-populina 98AG31,OrgDb,SQLiteFile,org.Melampsora_larici-populina_98AG31.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Melampsora_larici-populina_98AG31.fungi.db.sqlite
3.9,FungiDB-42_McircinelloidesCBS277-49,11956,10639,GFF,http://FungiDB.org/common/downloads/release-42/McircinelloidesCBS277-49/gff/data/FungiDB-42_McircinelloidesCBS277-49.gff,42,Mucor circinelloides f. lusitanicus CBS 277.49,747725,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Mucor circinelloides f. lusitanicus CBS 277.49,FungiDB 42 annotations for Mucor circinelloides f. lusitanicus CBS 277.49,OrgDb,SQLiteFile,org.Mucor_circinelloides_f_lusitanicus_CBS_277_49.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Mucor_circinelloides_f_lusitanicus_CBS_277_49.fungi.db.sqlite
3.9,FungiDB-42_NalbidaNRRLY1402,NA,NA,GFF,http://FungiDB.org/common/downloads/release-42/NalbidaNRRLY1402/gff/data/FungiDB-42_NalbidaNRRLY1402.gff,42,Naganishia albida NRRL Y-1402,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Naganishia albida NRRL Y-1402,FungiDB 42 annotations for Naganishia albida NRRL Y-1402,OrgDb,SQLiteFile,org.Naganishia_albida_NRRL_Y-1402.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Naganishia_albida_NRRL_Y-1402.fungi.db.sqlite
3.9,FungiDB-42_NcrassaOR74A,10591,9757,GFF,http://FungiDB.org/common/downloads/release-42/NcrassaOR74A/gff/data/FungiDB-42_NcrassaOR74A.gff,42,Neurospora crassa OR74A,367110,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Neurospora crassa OR74A,FungiDB 42 annotations for Neurospora crassa OR74A,OrgDb,SQLiteFile,org.Neurospora_crassa_OR74A.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Neurospora_crassa_OR74A.fungi.db.sqlite
3.9,FungiDB-42_NdiscretaFGSC8579,10345,8642,GFF,http://FungiDB.org/common/downloads/release-42/NdiscretaFGSC8579/gff/data/FungiDB-42_NdiscretaFGSC8579.gff,42,Neurospora discreta FGSC 8579,510953,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Neurospora discreta FGSC 8579,FungiDB 42 annotations for Neurospora discreta FGSC 8579,OrgDb,SQLiteFile,org.Neurospora_discreta_FGSC_8579.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Neurospora_discreta_FGSC_8579.fungi.db.sqlite
3.9,FungiDB-42_NtetraspermaFGSC2508,10777,9232,GFF,http://FungiDB.org/common/downloads/release-42/NtetraspermaFGSC2508/gff/data/FungiDB-42_NtetraspermaFGSC2508.gff,42,Neurospora tetrasperma FGSC 2508,510951,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Neurospora tetrasperma FGSC 2508,FungiDB 42 annotations for Neurospora tetrasperma FGSC 2508,OrgDb,SQLiteFile,org.Neurospora_tetrasperma_FGSC_2508.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Neurospora_tetrasperma_FGSC_2508.fungi.db.sqlite
3.9,FungiDB-42_PbrasiliensisPb03,8548,7984,GFF,http://FungiDB.org/common/downloads/release-42/PbrasiliensisPb03/gff/data/FungiDB-42_PbrasiliensisPb03.gff,42,Paracoccidioides brasiliensis Pb03,482561,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Paracoccidioides brasiliensis Pb03,FungiDB 42 annotations for Paracoccidioides brasiliensis Pb03,OrgDb,SQLiteFile,org.Paracoccidioides_brasiliensis_Pb03.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Paracoccidioides_brasiliensis_Pb03.fungi.db.sqlite
3.9,FungiDB-42_PbrasiliensisPb18,8522,7964,GFF,http://FungiDB.org/common/downloads/release-42/PbrasiliensisPb18/gff/data/FungiDB-42_PbrasiliensisPb18.gff,42,Paracoccidioides brasiliensis Pb18,502780,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Paracoccidioides brasiliensis Pb18,FungiDB 42 annotations for Paracoccidioides brasiliensis Pb18,OrgDb,SQLiteFile,org.Paracoccidioides_brasiliensis_Pb18.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Paracoccidioides_brasiliensis_Pb18.fungi.db.sqlite
3.9,FungiDB-42_PlutziiPb01,8953,7751,GFF,http://FungiDB.org/common/downloads/release-42/PlutziiPb01/gff/data/FungiDB-42_PlutziiPb01.gff,42,Paracoccidioides lutzii Pb01,502779,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Paracoccidioides lutzii Pb01,FungiDB 42 annotations for Paracoccidioides lutzii Pb01,OrgDb,SQLiteFile,org.Paracoccidioides_lutzii_Pb01.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Paracoccidioides_lutzii_Pb01.fungi.db.sqlite
3.9,FungiDB-42_PrubensWisconsin54-1255,14021,11819,GFF,http://FungiDB.org/common/downloads/release-42/PrubensWisconsin54-1255/gff/data/FungiDB-42_PrubensWisconsin54-1255.gff,42,Penicillium rubens Wisconsin 54-1255,500485,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Penicillium rubens Wisconsin 54-1255,FungiDB 42 annotations for Penicillium rubens Wisconsin 54-1255,OrgDb,SQLiteFile,org.Penicillium_rubens_Wisconsin_54-1255.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Penicillium_rubens_Wisconsin_54-1255.fungi.db.sqlite
3.9,FungiDB-42_PchrysosporiumRP-78,13817,11598,GFF,http://FungiDB.org/common/downloads/release-42/PchrysosporiumRP-78/gff/data/FungiDB-42_PchrysosporiumRP-78.gff,42,Phanerochaete chrysosporium RP-78,273507,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phanerochaete chrysosporium RP-78,FungiDB 42 annotations for Phanerochaete chrysosporium RP-78,OrgDb,SQLiteFile,org.Phanerochaete_chrysosporium_RP-78.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phanerochaete_chrysosporium_RP-78.fungi.db.sqlite
3.9,FungiDB-42_PblakesleeanusNRRL1555,16837,14546,GFF,http://FungiDB.org/common/downloads/release-42/PblakesleeanusNRRL1555/gff/data/FungiDB-42_PblakesleeanusNRRL1555.gff,42,Phycomyces blakesleeanus NRRL 1555(-),763407,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phycomyces blakesleeanus NRRL 1555(-),FungiDB 42 annotations for Phycomyces blakesleeanus NRRL 1555(-),OrgDb,SQLiteFile,org.Phycomyces_blakesleeanus_NRRL_1555(-).fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phycomyces_blakesleeanus_NRRL_1555(-).fungi.db.sqlite
3.9,FungiDB-42_PcapsiciLT1534,20361,19386,GFF,http://FungiDB.org/common/downloads/release-42/PcapsiciLT1534/gff/data/FungiDB-42_PcapsiciLT1534.gff,42,Phytophthora capsici LT1534,763924,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora capsici LT1534,FungiDB 42 annotations for Phytophthora capsici LT1534,OrgDb,SQLiteFile,org.Phytophthora_capsici_LT1534.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_capsici_LT1534.fungi.db.sqlite
3.9,FungiDB-42_PcinnamomiCBS144-22,26201,24306,GFF,http://FungiDB.org/common/downloads/release-42/PcinnamomiCBS144-22/gff/data/FungiDB-42_PcinnamomiCBS144-22.gff,42,Phytophthora cinnamomi var. cinnamomi CBS 144.22,1048749,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora cinnamomi var. cinnamomi CBS 144.22,FungiDB 42 annotations for Phytophthora cinnamomi var. cinnamomi CBS 144.22,OrgDb,SQLiteFile,org.Phytophthora_cinnamomi_var_cinnamomi_CBS_144_22.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_cinnamomi_var_cinnamomi_CBS_144_22.fungi.db.sqlite
3.9,FungiDB-42_PinfestansT30-4,19344,17424,GFF,http://FungiDB.org/common/downloads/release-42/PinfestansT30-4/gff/data/FungiDB-42_PinfestansT30-4.gff,42,Phytophthora infestans T30-4,403677,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora infestans T30-4,FungiDB 42 annotations for Phytophthora infestans T30-4,OrgDb,SQLiteFile,org.Phytophthora_infestans_T30-4.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_infestans_T30-4.fungi.db.sqlite
3.9,FungiDB-42_PparasiticaINRA-310,23240,20166,GFF,http://FungiDB.org/common/downloads/release-42/PparasiticaINRA-310/gff/data/FungiDB-42_PparasiticaINRA-310.gff,42,Phytophthora parasitica INRA-310,761204,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora parasitica INRA-310,FungiDB 42 annotations for Phytophthora parasitica INRA-310,OrgDb,SQLiteFile,org.Phytophthora_parasitica_INRA-310.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_parasitica_INRA-310.fungi.db.sqlite
3.9,FungiDB-42_PplurivoraAV1007,NA,NA,GFF,http://FungiDB.org/common/downloads/release-42/PplurivoraAV1007/gff/data/FungiDB-42_PplurivoraAV1007.gff,42,Phytophthora plurivora AV1007,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora plurivora AV1007,FungiDB 42 annotations for Phytophthora plurivora AV1007,OrgDb,SQLiteFile,org.Phytophthora_plurivora_AV1007.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_plurivora_AV1007.fungi.db.sqlite
3.9,FungiDB-42_PramorumPr-102,15897,13806,GFF,http://FungiDB.org/common/downloads/release-42/PramorumPr-102/gff/data/FungiDB-42_PramorumPr-102.gff,42,Phytophthora ramorum strain Pr102,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora ramorum strain Pr102,FungiDB 42 annotations for Phytophthora ramorum strain Pr102,OrgDb,SQLiteFile,org.Phytophthora_ramorum_strain_Pr102.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_ramorum_strain_Pr102.fungi.db.sqlite
3.9,FungiDB-42_PsojaeP6497,28142,25632,GFF,http://FungiDB.org/common/downloads/release-42/PsojaeP6497/gff/data/FungiDB-42_PsojaeP6497.gff,42,Phytophthora sojae strain P6497,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Phytophthora sojae strain P6497,FungiDB 42 annotations for Phytophthora sojae strain P6497,OrgDb,SQLiteFile,org.Phytophthora_sojae_strain_P6497.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Phytophthora_sojae_strain_P6497.fungi.db.sqlite
3.9,FungiDB-42_PjiroveciiSE8,3752,3154,GFF,http://FungiDB.org/common/downloads/release-42/PjiroveciiSE8/gff/data/FungiDB-42_PjiroveciiSE8.gff,42,Pneumocystis jirovecii SE8,1209962,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pneumocystis jirovecii SE8,FungiDB 42 annotations for Pneumocystis jirovecii SE8,OrgDb,SQLiteFile,org.Pneumocystis_jirovecii_SE8.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pneumocystis_jirovecii_SE8.fungi.db.sqlite
3.9,FungiDB-42_PgraminisCRL75-36-700-3,16309,12705,GFF,http://FungiDB.org/common/downloads/release-42/PgraminisCRL75-36-700-3/gff/data/FungiDB-42_PgraminisCRL75-36-700-3.gff,42,Puccinia graminis f. sp. tritici CRL 75-36-700-3,418459,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Puccinia graminis f. sp. tritici CRL 75-36-700-3,FungiDB 42 annotations for Puccinia graminis f. sp. tritici CRL 75-36-700-3,OrgDb,SQLiteFile,org.Puccinia_graminis_f_sp_tritici_CRL_75-36-700-3.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Puccinia_graminis_f_sp_tritici_CRL_75-36-700-3.fungi.db.sqlite
3.9,FungiDB-42_PaphanidermatumDAOMBR444,12363,11929,GFF,http://FungiDB.org/common/downloads/release-42/PaphanidermatumDAOMBR444/gff/data/FungiDB-42_PaphanidermatumDAOMBR444.gff,42,Pythium aphanidermatum DAOM BR444,1223555,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium aphanidermatum DAOM BR444,FungiDB 42 annotations for Pythium aphanidermatum DAOM BR444,OrgDb,SQLiteFile,org.Pythium_aphanidermatum_DAOM_BR444.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_aphanidermatum_DAOM_BR444.fungi.db.sqlite
3.9,FungiDB-42_ParrhenomanesATCC12531,13857,13222,GFF,http://FungiDB.org/common/downloads/release-42/ParrhenomanesATCC12531/gff/data/FungiDB-42_ParrhenomanesATCC12531.gff,42,Pythium arrhenomanes ATCC 12531,1223556,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium arrhenomanes ATCC 12531,FungiDB 42 annotations for Pythium arrhenomanes ATCC 12531,OrgDb,SQLiteFile,org.Pythium_arrhenomanes_ATCC_12531.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_arrhenomanes_ATCC_12531.fungi.db.sqlite
3.9,FungiDB-42_PirregulareDAOMBR486,13869,13419,GFF,http://FungiDB.org/common/downloads/release-42/PirregulareDAOMBR486/gff/data/FungiDB-42_PirregulareDAOMBR486.gff,42,Pythium irregulare DAOM BR486,1223557,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium irregulare DAOM BR486,FungiDB 42 annotations for Pythium irregulare DAOM BR486,OrgDb,SQLiteFile,org.Pythium_irregulare_DAOM_BR486.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_irregulare_DAOM_BR486.fungi.db.sqlite
3.9,FungiDB-42_PiwayamaiDAOMBR242034,14940,14198,GFF,http://FungiDB.org/common/downloads/release-42/PiwayamaiDAOMBR242034/gff/data/FungiDB-42_PiwayamaiDAOMBR242034.gff,42,Pythium iwayamai DAOM BR242034,1223558,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium iwayamai DAOM BR242034,FungiDB 42 annotations for Pythium iwayamai DAOM BR242034,OrgDb,SQLiteFile,org.Pythium_iwayamai_DAOM_BR242034.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_iwayamai_DAOM_BR242034.fungi.db.sqlite
3.9,FungiDB-42_PultimumDAOMBR144,15430,14758,GFF,http://FungiDB.org/common/downloads/release-42/PultimumDAOMBR144/gff/data/FungiDB-42_PultimumDAOMBR144.gff,42,Pythium ultimum DAOM BR144,431595,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium ultimum DAOM BR144,FungiDB 42 annotations for Pythium ultimum DAOM BR144,OrgDb,SQLiteFile,org.Pythium_ultimum_DAOM_BR144.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_ultimum_DAOM_BR144.fungi.db.sqlite
3.9,FungiDB-42_PultimumBR650,14091,13072,GFF,http://FungiDB.org/common/downloads/release-42/PultimumBR650/gff/data/FungiDB-42_PultimumBR650.gff,42,Pythium ultimum var. sporangiiferum BR650,1223559,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium ultimum var. sporangiiferum BR650,FungiDB 42 annotations for Pythium ultimum var. sporangiiferum BR650,OrgDb,SQLiteFile,org.Pythium_ultimum_var_sporangiiferum_BR650.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_ultimum_var_sporangiiferum_BR650.fungi.db.sqlite
3.9,FungiDB-42_PvexansDAOMBR484,11991,11580,GFF,http://FungiDB.org/common/downloads/release-42/PvexansDAOMBR484/gff/data/FungiDB-42_PvexansDAOMBR484.gff,42,Pythium vexans DAOM BR484,1223560,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Pythium vexans DAOM BR484,FungiDB 42 annotations for Pythium vexans DAOM BR484,OrgDb,SQLiteFile,org.Pythium_vexans_DAOM_BR484.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Pythium_vexans_DAOM_BR484.fungi.db.sqlite
3.9,FungiDB-42_RdelemarRA99-880,17703,15357,GFF,http://FungiDB.org/common/downloads/release-42/RdelemarRA99-880/gff/data/FungiDB-42_RdelemarRA99-880.gff,42,Rhizopus delemar RA 99-880,246409,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Rhizopus delemar RA 99-880,FungiDB 42 annotations for Rhizopus delemar RA 99-880,OrgDb,SQLiteFile,org.Rhizopus_delemar_RA_99-880.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Rhizopus_delemar_RA_99-880.fungi.db.sqlite
3.9,FungiDB-42_ScerevisiaeS288c,6350,5892,GFF,http://FungiDB.org/common/downloads/release-42/ScerevisiaeS288c/gff/data/FungiDB-42_ScerevisiaeS288c.gff,42,Saccharomyces cerevisiae S288c,559292,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Saccharomyces cerevisiae S288c,FungiDB 42 annotations for Saccharomyces cerevisiae S288c,OrgDb,SQLiteFile,org.Saccharomyces_cerevisiae_S288c.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Saccharomyces_cerevisiae_S288c.fungi.db.sqlite
3.9,FungiDB-42_SdiclinaVS20,17448,16893,GFF,http://FungiDB.org/common/downloads/release-42/SdiclinaVS20/gff/data/FungiDB-42_SdiclinaVS20.gff,42,Saprolegnia diclina VS20,1156394,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Saprolegnia diclina VS20,FungiDB 42 annotations for Saprolegnia diclina VS20,OrgDb,SQLiteFile,org.Saprolegnia_diclina_VS20.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Saprolegnia_diclina_VS20.fungi.db.sqlite
3.9,FungiDB-42_SparasiticaCBS223-65,20435,19045,GFF,http://FungiDB.org/common/downloads/release-42/SparasiticaCBS223-65/gff/data/FungiDB-42_SparasiticaCBS223-65.gff,42,Saprolegnia parasitica CBS 223.65,695850,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Saprolegnia parasitica CBS 223.65,FungiDB 42 annotations for Saprolegnia parasitica CBS 223.65,OrgDb,SQLiteFile,org.Saprolegnia_parasitica_CBS_223_65.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Saprolegnia_parasitica_CBS_223_65.fungi.db.sqlite
3.9,FungiDB-42_SapiospermumIHEM14462,11191,10217,GFF,http://FungiDB.org/common/downloads/release-42/SapiospermumIHEM14462/gff/data/FungiDB-42_SapiospermumIHEM14462.gff,42,Scedosporium apiospermum IHEM 14462,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Scedosporium apiospermum IHEM 14462,FungiDB 42 annotations for Scedosporium apiospermum IHEM 14462,OrgDb,SQLiteFile,org.Scedosporium_apiospermum_IHEM_14462.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Scedosporium_apiospermum_IHEM_14462.fungi.db.sqlite
3.9,FungiDB-42_SjaponicusyFS275,5232,4608,GFF,http://FungiDB.org/common/downloads/release-42/SjaponicusyFS275/gff/data/FungiDB-42_SjaponicusyFS275.gff,42,Schizosaccharomyces japonicus yFS275,402676,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Schizosaccharomyces japonicus yFS275,FungiDB 42 annotations for Schizosaccharomyces japonicus yFS275,OrgDb,SQLiteFile,org.Schizosaccharomyces_japonicus_yFS275.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Schizosaccharomyces_japonicus_yFS275.fungi.db.sqlite
3.9,FungiDB-42_SoctosporusyFS286,5355,4869,GFF,http://FungiDB.org/common/downloads/release-42/SoctosporusyFS286/gff/data/FungiDB-42_SoctosporusyFS286.gff,42,Schizosaccharomyces octosporus yFS286,483514,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Schizosaccharomyces octosporus yFS286,FungiDB 42 annotations for Schizosaccharomyces octosporus yFS286,OrgDb,SQLiteFile,org.Schizosaccharomyces_octosporus_yFS286.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Schizosaccharomyces_octosporus_yFS286.fungi.db.sqlite
3.9,FungiDB-42_Spombe972h,6995,5108,GFF,http://FungiDB.org/common/downloads/release-42/Spombe972h/gff/data/FungiDB-42_Spombe972h.gff,42,Schizosaccharomyces pombe 972h-,284812,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Schizosaccharomyces pombe 972h-,FungiDB 42 annotations for Schizosaccharomyces pombe 972h-,OrgDb,SQLiteFile,org.Schizosaccharomyces_pombe_972h-.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Schizosaccharomyces_pombe_972h-.fungi.db.sqlite
3.9,FungiDB-42_Ssclerotiorum1980UF-70,14715,10156,GFF,http://FungiDB.org/common/downloads/release-42/Ssclerotiorum1980UF-70/gff/data/FungiDB-42_Ssclerotiorum1980UF-70.gff,42,Sclerotinia sclerotiorum 1980 UF-70,665079,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Sclerotinia sclerotiorum 1980 UF-70,FungiDB 42 annotations for Sclerotinia sclerotiorum 1980 UF-70,OrgDb,SQLiteFile,org.Sclerotinia_sclerotiorum_1980_UF-70.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Sclerotinia_sclerotiorum_1980_UF-70.fungi.db.sqlite
3.9,FungiDB-42_Smacrosporak-hell,11311,9965,GFF,http://FungiDB.org/common/downloads/release-42/Smacrosporak-hell/gff/data/FungiDB-42_Smacrosporak-hell.gff,42,Sordaria macrospora k-hell,771870,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi",Genome wide annotations for Sordaria macrospora k-hell,FungiDB 42 annotations for Sordaria macrospora k-hell,OrgDb,SQLiteFile,org.Sordaria_macrospora_k-hell.fungi.db.sqlite,EuPathDB/OrgDb/3.9/org.Sordaria_macrospora_k-hell.fungi.db.sqlite
