BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,FungiDB-42_PsojaeP6497,28142,25632,GFF,http://FungiDB.org/common/downloads/release-42/PsojaeP6497/gff/data/FungiDB-42_PsojaeP6497.gff,42,Phytophthora sojae,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.sojae.P6497.v42,GRanges.Phytophthora.sojae.P6497.v42.rda,fungidb.Phytophthora.sojae.P6497.v42,org.Psojae.P6497.v42.eg.db,TxDb.Phytophthora.sojae.P6497.FungiDB.v42,strain.P6497,Phytophthora sojae P6497,Phytophthora sojae strain P6497,Transcript information for Phytophthora sojae P6497,FungiDB 42 transcript information for Phytophthora sojae P6497,GRanges,GRanges,GRanges.Phytophthora.sojae.P6497.v42.rda,EuPathDB/GRanges/3.9/GRanges.Phytophthora.sojae.P6497.v42.rda
3.9,FungiDB-42_PvexansDAOMBR484,11991,11580,GFF,http://FungiDB.org/common/downloads/release-42/PvexansDAOMBR484/gff/data/FungiDB-42_PvexansDAOMBR484.gff,42,Pythium vexans,1223560,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Pythium.vexans.DAOM.BR484.v42,GRanges.Pythium.vexans.DAOM.BR484.v42.rda,fungidb.Pythium.vexans.DAOM.BR484.v42,org.Pvexans.DAOM.BR484.v42.eg.db,TxDb.Pythium.vexans.DAOM.BR484.FungiDB.v42,DAOM.BR484,Pythium vexans DAOM BR484,Pythium vexans DAOM BR484,Transcript information for Pythium vexans DAOM BR484,FungiDB 42 transcript information for Pythium vexans DAOM BR484,GRanges,GRanges,GRanges.Pythium.vexans.DAOM.BR484.v42.rda,EuPathDB/GRanges/3.9/GRanges.Pythium.vexans.DAOM.BR484.v42.rda
3.9,FungiDB-42_ScerevisiaeS288c,6350,5892,GFF,http://FungiDB.org/common/downloads/release-42/ScerevisiaeS288c/gff/data/FungiDB-42_ScerevisiaeS288c.gff,42,Saccharomyces cerevisiae,559292,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Saccharomyces.cerevisiae.S288c.v42,GRanges.Saccharomyces.cerevisiae.S288c.v42.rda,fungidb.Saccharomyces.cerevisiae.S288c.v42,org.Scerevisiae.S288c.v42.eg.db,TxDb.Saccharomyces.cerevisiae.S288c.FungiDB.v42,S288c,Saccharomyces cerevisiae S288c,Saccharomyces cerevisiae S288c,Transcript information for Saccharomyces cerevisiae S288c,FungiDB 42 transcript information for Saccharomyces cerevisiae S288c,GRanges,GRanges,GRanges.Saccharomyces.cerevisiae.S288c.v42.rda,EuPathDB/GRanges/3.9/GRanges.Saccharomyces.cerevisiae.S288c.v42.rda
3.9,FungiDB-42_SapiospermumIHEM14462,11191,10217,GFF,http://FungiDB.org/common/downloads/release-42/SapiospermumIHEM14462/gff/data/FungiDB-42_SapiospermumIHEM14462.gff,42,Scedosporium apiospermum,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Scedosporium.apiospermum.IHEM.14462.v42,GRanges.Scedosporium.apiospermum.IHEM.14462.v42.rda,fungidb.Scedosporium.apiospermum.IHEM.14462.v42,org.Sapiospermum.IHEM.14462.v42.eg.db,TxDb.Scedosporium.apiospermum.IHEM.14462.FungiDB.v42,IHEM.14462,Scedosporium apiospermum IHEM 14462,Scedosporium apiospermum IHEM 14462,Transcript information for Scedosporium apiospermum IHEM 14462,FungiDB 42 transcript information for Scedosporium apiospermum IHEM 14462,GRanges,GRanges,GRanges.Scedosporium.apiospermum.IHEM.14462.v42.rda,EuPathDB/GRanges/3.9/GRanges.Scedosporium.apiospermum.IHEM.14462.v42.rda
3.9,FungiDB-42_YlipolyticaCLIB89W29,8746,6631,GFF,http://FungiDB.org/common/downloads/release-42/YlipolyticaCLIB89W29/gff/data/FungiDB-42_YlipolyticaCLIB89W29.gff,42,Yarrowia lipolytica,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Yarrowia.lipolytica.CLIB89.W29.v42,GRanges.Yarrowia.lipolytica.CLIB89.W29.v42.rda,fungidb.Yarrowia.lipolytica.CLIB89.W29.v42,org.Ylipolytica.CLIB89.W29.v42.eg.db,TxDb.Yarrowia.lipolytica.CLIB89.W29.FungiDB.v42,CLIB89.W29,Yarrowia lipolytica CLIB89 W29,Yarrowia lipolytica CLIB89 (W29),Transcript information for Yarrowia lipolytica CLIB89 W29,FungiDB 42 transcript information for Yarrowia lipolytica CLIB89 W29,GRanges,GRanges,GRanges.Yarrowia.lipolytica.CLIB89.W29.v42.rda,EuPathDB/GRanges/3.9/GRanges.Yarrowia.lipolytica.CLIB89.W29.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageAWB,9747,5901,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageAWB/gff/data/GiardiaDB-42_GintestinalisAssemblageAWB.gff,42,Giardia,184922,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A.isolate.WB.v42,GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda,giardiadb.Giardia.Assemblage.A.isolate.WB.v42,org.GAssemblage.A.isolate.WB.v42.eg.db,TxDb.Giardia.Assemblage.A.isolate.WB.GiardiaDB.v42,A.isolate.WB,Giardia Assemblage A isolate WB,Giardia Assemblage A isolate WB,Transcript information for Giardia Assemblage A isolate WB,GiardiaDB 42 transcript information for Giardia Assemblage A isolate WB,GRanges,GRanges,GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageADH,5209,5120,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageADH/gff/data/GiardiaDB-42_GintestinalisAssemblageADH.gff,42,Giardia,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A2.isolate.DH.v42,GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda,giardiadb.Giardia.Assemblage.A2.isolate.DH.v42,org.GAssemblage.A2.isolate.DH.v42.eg.db,TxDb.Giardia.Assemblage.A2.isolate.DH.GiardiaDB.v42,A2.isolate.DH,Giardia Assemblage A2 isolate DH,Giardia Assemblage A2 isolate DH,Transcript information for Giardia Assemblage A2 isolate DH,GiardiaDB 42 transcript information for Giardia Assemblage A2 isolate DH,GRanges,GRanges,GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageBGS,4562,4470,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageBGS/gff/data/GiardiaDB-42_GintestinalisAssemblageBGS.gff,42,Giardia,598745,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.B.isolate.GS.v42,GRanges.Giardia.Assemblage.B.isolate.GS.v42.rda,giardiadb.Giardia.Assemblage.B.isolate.GS.v42,org.GAssemblage.B.isolate.GS.v42.eg.db,TxDb.Giardia.Assemblage.B.isolate.GS.GiardiaDB.v42,B.isolate.GS,Giardia Assemblage B isolate GS,Giardia Assemblage B isolate GS,Transcript information for Giardia Assemblage B isolate GS,GiardiaDB 42 transcript information for Giardia Assemblage B isolate GS,GRanges,GRanges,GRanges.Giardia.Assemblage.B.isolate.GS.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.B.isolate.GS.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageBGS_B,6166,5856,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageBGS_B/gff/data/GiardiaDB-42_GintestinalisAssemblageBGS_B.gff,42,Giardia,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.B.isolate.GS.B.v42,GRanges.Giardia.Assemblage.B.isolate.GS.B.v42.rda,giardiadb.Giardia.Assemblage.B.isolate.GS.B.v42,org.GAssemblage.B.isolate.GS.B.v42.eg.db,TxDb.Giardia.Assemblage.B.isolate.GS.B.GiardiaDB.v42,B.isolate.GS.B,Giardia Assemblage B isolate GS B,Giardia Assemblage B isolate GS_B,Transcript information for Giardia Assemblage B isolate GS B,GiardiaDB 42 transcript information for Giardia Assemblage B isolate GS B,GRanges,GRanges,GRanges.Giardia.Assemblage.B.isolate.GS.B.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.B.isolate.GS.B.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageEP15,5159,5065,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageEP15/gff/data/GiardiaDB-42_GintestinalisAssemblageEP15.gff,42,Giardia,658858,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.E.isolate.P15.v42,GRanges.Giardia.Assemblage.E.isolate.P15.v42.rda,giardiadb.Giardia.Assemblage.E.isolate.P15.v42,org.GAssemblage.E.isolate.P15.v42.eg.db,TxDb.Giardia.Assemblage.E.isolate.P15.GiardiaDB.v42,E.isolate.P15,Giardia Assemblage E isolate P15,Giardia Assemblage E isolate P15,Transcript information for Giardia Assemblage E isolate P15,GiardiaDB 42 transcript information for Giardia Assemblage E isolate P15,GRanges,GRanges,GRanges.Giardia.Assemblage.E.isolate.P15.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.E.isolate.P15.v42.rda
3.9,GiardiaDB-42_SsalmonicidaATCC50377,8507,5076,GFF,http://GiardiaDB.org/common/downloads/release-42/SsalmonicidaATCC50377/gff/data/GiardiaDB-42_SsalmonicidaATCC50377.gff,42,Spironucleus salmonicida,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Spironucleus.salmonicida.ATCC50377.v42,GRanges.Spironucleus.salmonicida.ATCC50377.v42.rda,giardiadb.Spironucleus.salmonicida.ATCC50377.v42,org.Ssalmonicida.ATCC50377.v42.eg.db,TxDb.Spironucleus.salmonicida.ATCC50377.GiardiaDB.v42,ATCC50377,Spironucleus salmonicida ATCC50377,Spironucleus salmonicida ATCC50377,Transcript information for Spironucleus salmonicida ATCC50377,GiardiaDB 42 transcript information for Spironucleus salmonicida ATCC50377,GRanges,GRanges,GRanges.Spironucleus.salmonicida.ATCC50377.v42.rda,EuPathDB/GRanges/3.9/GRanges.Spironucleus.salmonicida.ATCC50377.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageAWB,9747,5901,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageAWB/gff/data/GiardiaDB-42_GintestinalisAssemblageAWB.gff,42,Giardia,184922,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A.isolate.WB.v42,GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda,giardiadb.Giardia.Assemblage.A.isolate.WB.v42,org.GAssemblage.A.isolate.WB.v42.eg.db,TxDb.Giardia.Assemblage.A.isolate.WB.GiardiaDB.v42,A.isolate.WB,Giardia Assemblage A isolate WB,Giardia Assemblage A isolate WB,Transcript information for Giardia Assemblage A isolate WB,GiardiaDB 42 transcript information for Giardia Assemblage A isolate WB,GRanges,GRanges,GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageADH,5209,5120,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageADH/gff/data/GiardiaDB-42_GintestinalisAssemblageADH.gff,42,Giardia,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A2.isolate.DH.v42,GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda,giardiadb.Giardia.Assemblage.A2.isolate.DH.v42,org.GAssemblage.A2.isolate.DH.v42.eg.db,TxDb.Giardia.Assemblage.A2.isolate.DH.GiardiaDB.v42,A2.isolate.DH,Giardia Assemblage A2 isolate DH,Giardia Assemblage A2 isolate DH,Transcript information for Giardia Assemblage A2 isolate DH,GiardiaDB 42 transcript information for Giardia Assemblage A2 isolate DH,GRanges,GRanges,GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageBGS,4562,4470,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageBGS/gff/data/GiardiaDB-42_GintestinalisAssemblageBGS.gff,42,Giardia,598745,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.B.isolate.GS.v42,GRanges.Giardia.Assemblage.B.isolate.GS.v42.rda,giardiadb.Giardia.Assemblage.B.isolate.GS.v42,org.GAssemblage.B.isolate.GS.v42.eg.db,TxDb.Giardia.Assemblage.B.isolate.GS.GiardiaDB.v42,B.isolate.GS,Giardia Assemblage B isolate GS,Giardia Assemblage B isolate GS,Transcript information for Giardia Assemblage B isolate GS,GiardiaDB 42 transcript information for Giardia Assemblage B isolate GS,GRanges,GRanges,GRanges.Giardia.Assemblage.B.isolate.GS.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.B.isolate.GS.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageBGS_B,6166,5856,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageBGS_B/gff/data/GiardiaDB-42_GintestinalisAssemblageBGS_B.gff,42,Giardia,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.B.isolate.GS.B.v42,GRanges.Giardia.Assemblage.B.isolate.GS.B.v42.rda,giardiadb.Giardia.Assemblage.B.isolate.GS.B.v42,org.GAssemblage.B.isolate.GS.B.v42.eg.db,TxDb.Giardia.Assemblage.B.isolate.GS.B.GiardiaDB.v42,B.isolate.GS.B,Giardia Assemblage B isolate GS B,Giardia Assemblage B isolate GS_B,Transcript information for Giardia Assemblage B isolate GS B,GiardiaDB 42 transcript information for Giardia Assemblage B isolate GS B,GRanges,GRanges,GRanges.Giardia.Assemblage.B.isolate.GS.B.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.B.isolate.GS.B.v42.rda
3.9,GiardiaDB-42_GintestinalisAssemblageEP15,5159,5065,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageEP15/gff/data/GiardiaDB-42_GintestinalisAssemblageEP15.gff,42,Giardia,658858,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.E.isolate.P15.v42,GRanges.Giardia.Assemblage.E.isolate.P15.v42.rda,giardiadb.Giardia.Assemblage.E.isolate.P15.v42,org.GAssemblage.E.isolate.P15.v42.eg.db,TxDb.Giardia.Assemblage.E.isolate.P15.GiardiaDB.v42,E.isolate.P15,Giardia Assemblage E isolate P15,Giardia Assemblage E isolate P15,Transcript information for Giardia Assemblage E isolate P15,GiardiaDB 42 transcript information for Giardia Assemblage E isolate P15,GRanges,GRanges,GRanges.Giardia.Assemblage.E.isolate.P15.v42.rda,EuPathDB/GRanges/3.9/GRanges.Giardia.Assemblage.E.isolate.P15.v42.rda
3.9,GiardiaDB-42_SsalmonicidaATCC50377,8507,5076,GFF,http://GiardiaDB.org/common/downloads/release-42/SsalmonicidaATCC50377/gff/data/GiardiaDB-42_SsalmonicidaATCC50377.gff,42,Spironucleus salmonicida,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Spironucleus.salmonicida.ATCC50377.v42,GRanges.Spironucleus.salmonicida.ATCC50377.v42.rda,giardiadb.Spironucleus.salmonicida.ATCC50377.v42,org.Ssalmonicida.ATCC50377.v42.eg.db,TxDb.Spironucleus.salmonicida.ATCC50377.GiardiaDB.v42,ATCC50377,Spironucleus salmonicida ATCC50377,Spironucleus salmonicida ATCC50377,Transcript information for Spironucleus salmonicida ATCC50377,GiardiaDB 42 transcript information for Spironucleus salmonicida ATCC50377,GRanges,GRanges,GRanges.Spironucleus.salmonicida.ATCC50377.v42.rda,EuPathDB/GRanges/3.9/GRanges.Spironucleus.salmonicida.ATCC50377.v42.rda
3.9,MicrosporidiaDB-42_EhellemSwiss,1864,1809,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/EhellemSwiss/gff/data/MicrosporidiaDB-42_EhellemSwiss.gff,42,Encephalitozoon hellem,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Encephalitozoon.hellem.Swiss.v42,GRanges.Encephalitozoon.hellem.Swiss.v42.rda,microsporidiadb.Encephalitozoon.hellem.Swiss.v42,org.Ehellem.Swiss.v42.eg.db,TxDb.Encephalitozoon.hellem.Swiss.MicrosporidiaDB.v42,Swiss,Encephalitozoon hellem Swiss,Encephalitozoon hellem Swiss,Transcript information for Encephalitozoon hellem Swiss,MicrosporidiaDB 42 transcript information for Encephalitozoon hellem Swiss,GRanges,GRanges,GRanges.Encephalitozoon.hellem.Swiss.v42.rda,EuPathDB/GRanges/3.9/GRanges.Encephalitozoon.hellem.Swiss.v42.rda
3.9,MicrosporidiaDB-42_EhepatopenaeiTH1,2581,1972,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/EhepatopenaeiTH1/gff/data/MicrosporidiaDB-42_EhepatopenaeiTH1.gff,42,Enterocytozoon hepatopenaei,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Enterocytozoon.hepatopenaei.TH1.v42,GRanges.Enterocytozoon.hepatopenaei.TH1.v42.rda,microsporidiadb.Enterocytozoon.hepatopenaei.TH1.v42,org.Ehepatopenaei.TH1.v42.eg.db,TxDb.Enterocytozoon.hepatopenaei.TH1.MicrosporidiaDB.v42,strain.TH1,Enterocytozoon hepatopenaei TH1,Enterocytozoon hepatopenaei strain TH1,Transcript information for Enterocytozoon hepatopenaei TH1,MicrosporidiaDB 42 transcript information for Enterocytozoon hepatopenaei TH1,GRanges,GRanges,GRanges.Enterocytozoon.hepatopenaei.TH1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Enterocytozoon.hepatopenaei.TH1.v42.rda
3.9,MicrosporidiaDB-42_EcanceriGB1,2225,1793,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/EcanceriGB1/gff/data/MicrosporidiaDB-42_EcanceriGB1.gff,42,Enterospora canceri,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Enterospora.canceri.GB1.v42,GRanges.Enterospora.canceri.GB1.v42.rda,microsporidiadb.Enterospora.canceri.GB1.v42,org.Ecanceri.GB1.v42.eg.db,TxDb.Enterospora.canceri.GB1.MicrosporidiaDB.v42,strain.GB1,Enterospora canceri GB1,Enterospora canceri strain GB1,Transcript information for Enterospora canceri GB1,MicrosporidiaDB 42 transcript information for Enterospora canceri GB1,GRanges,GRanges,GRanges.Enterospora.canceri.GB1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Enterospora.canceri.GB1.v42.rda
3.9,MicrosporidiaDB-42_HeriocheirGB1,2770,2465,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/HeriocheirGB1/gff/data/MicrosporidiaDB-42_HeriocheirGB1.gff,42,Hepatospora eriocheir,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Hepatospora.eriocheir.GB1.v42,GRanges.Hepatospora.eriocheir.GB1.v42.rda,microsporidiadb.Hepatospora.eriocheir.GB1.v42,org.Heriocheir.GB1.v42.eg.db,TxDb.Hepatospora.eriocheir.GB1.MicrosporidiaDB.v42,strain.GB1,Hepatospora eriocheir GB1,Hepatospora eriocheir strain GB1,Transcript information for Hepatospora eriocheir GB1,MicrosporidiaDB 42 transcript information for Hepatospora eriocheir GB1,GRanges,GRanges,GRanges.Hepatospora.eriocheir.GB1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Hepatospora.eriocheir.GB1.v42.rda
3.9,MicrosporidiaDB-42_Heriocheircanceri,3117,2785,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/Heriocheircanceri/gff/data/MicrosporidiaDB-42_Heriocheircanceri.gff,42,Hepatospora eriocheir,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Hepatospora.eriocheir.canceri.v42,GRanges.Hepatospora.eriocheir.canceri.v42.rda,microsporidiadb.Hepatospora.eriocheir.canceri.v42,org.Heriocheir.canceri.v42.eg.db,TxDb.Hepatospora.eriocheir.canceri.MicrosporidiaDB.v42,strain.canceri,Hepatospora eriocheir canceri,Hepatospora eriocheir strain canceri,Transcript information for Hepatospora eriocheir canceri,MicrosporidiaDB 42 transcript information for Hepatospora eriocheir canceri,GRanges,GRanges,GRanges.Hepatospora.eriocheir.canceri.v42.rda,EuPathDB/GRanges/3.9/GRanges.Hepatospora.eriocheir.canceri.v42.rda
3.9,MicrosporidiaDB-42_MdaphniaeUGP3,3428,2371,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/MdaphniaeUGP3/gff/data/MicrosporidiaDB-42_MdaphniaeUGP3.gff,42,Mitosporidium daphniae,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Mitosporidium.daphniae.UGP3.v42,GRanges.Mitosporidium.daphniae.UGP3.v42.rda,microsporidiadb.Mitosporidium.daphniae.UGP3.v42,org.Mdaphniae.UGP3.v42.eg.db,TxDb.Mitosporidium.daphniae.UGP3.MicrosporidiaDB.v42,UGP3,Mitosporidium daphniae UGP3,Mitosporidium daphniae UGP3,Transcript information for Mitosporidium daphniae UGP3,MicrosporidiaDB 42 transcript information for Mitosporidium daphniae UGP3,GRanges,GRanges,GRanges.Mitosporidium.daphniae.UGP3.v42.rda,EuPathDB/GRanges/3.9/GRanges.Mitosporidium.daphniae.UGP3.v42.rda
3.9,MicrosporidiaDB-42_NausubeliERTm2,2831,2670,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NausubeliERTm2/gff/data/MicrosporidiaDB-42_NausubeliERTm2.gff,42,Nematocida ausubeli,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.ausubeli.ERTm2.v42,GRanges.Nematocida.ausubeli.ERTm2.v42.rda,microsporidiadb.Nematocida.ausubeli.ERTm2.v42,org.Nausubeli.ERTm2.v42.eg.db,TxDb.Nematocida.ausubeli.ERTm2.MicrosporidiaDB.v42,ERTm2,Nematocida ausubeli ERTm2,Nematocida ausubeli ERTm2,Transcript information for Nematocida ausubeli ERTm2,MicrosporidiaDB 42 transcript information for Nematocida ausubeli ERTm2,GRanges,GRanges,GRanges.Nematocida.ausubeli.ERTm2.v42.rda,EuPathDB/GRanges/3.9/GRanges.Nematocida.ausubeli.ERTm2.v42.rda
3.9,MicrosporidiaDB-42_NausubeliERTm6,2544,2401,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NausubeliERTm6/gff/data/MicrosporidiaDB-42_NausubeliERTm6.gff,42,Nematocida ausubeli,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.ausubeli.ERTm6.v42,GRanges.Nematocida.ausubeli.ERTm6.v42.rda,microsporidiadb.Nematocida.ausubeli.ERTm6.v42,org.Nausubeli.ERTm6.v42.eg.db,TxDb.Nematocida.ausubeli.ERTm6.MicrosporidiaDB.v42,ERTm6,Nematocida ausubeli ERTm6,Nematocida ausubeli ERTm6,Transcript information for Nematocida ausubeli ERTm6,MicrosporidiaDB 42 transcript information for Nematocida ausubeli ERTm6,GRanges,GRanges,GRanges.Nematocida.ausubeli.ERTm6.v42.rda,EuPathDB/GRanges/3.9/GRanges.Nematocida.ausubeli.ERTm6.v42.rda
3.9,MicrosporidiaDB-42_NdisplodereJUm2807,2324,2018,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NdisplodereJUm2807/gff/data/MicrosporidiaDB-42_NdisplodereJUm2807.gff,42,Nematocida displodere,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.displodere.JUm2807.v42,GRanges.Nematocida.displodere.JUm2807.v42.rda,microsporidiadb.Nematocida.displodere.JUm2807.v42,org.Ndisplodere.JUm2807.v42.eg.db,TxDb.Nematocida.displodere.JUm2807.MicrosporidiaDB.v42,strain.JUm2807,Nematocida displodere JUm2807,Nematocida displodere strain JUm2807,Transcript information for Nematocida displodere JUm2807,MicrosporidiaDB 42 transcript information for Nematocida displodere JUm2807,GRanges,GRanges,GRanges.Nematocida.displodere.JUm2807.v42.rda,EuPathDB/GRanges/3.9/GRanges.Nematocida.displodere.JUm2807.v42.rda
